timestamp,region,service_type,demand,capacity_allocation,cost_usd,service_availability_pct,is_holiday,economic_index,market_growth_rate,cloud_adoption_index
09-05-2024,Japan East,Storage,552,749,166.08,98.93,1,103.13,4.4,
09-05-2024,Japan East,Network,678,821,170.65,98.66,1,103.13,4.4,82.94
09-05-2024,Southeast Asia,Compute,714,805,195.03,99.44,1,103.13,4.4,82.94
09-05-2024,Southeast Asia,Storage,770,972,155.5,99.14,1,103.13,4.4,82.94
09-05-2024,Southeast Asia,Network,579,648,177.8,98.54,1,103.13,4.4,82.94
09-05-2024,Korea Central,Compute,929,1212,161.18,98.89,1,103.13,4.4,82.94
09-05-2024,Korea Central,Storage,519,621,89.9,99.77,1,103.13,,82.94
09-05-2024,Korea Central,Network,787,1043,173.13,99.2,1,103.13,4.4,82.94
09-05-2024,Central India,Compute,659,,142.31,99.03,1,103.13,4.4,82.94
09-05-2024,Central India,Storage,900,1089,201.31,99.86,1,103.13,4.4,82.94
09-05-2024,Central India,Network,851,957,205.89,99.31,1,103.13,4.4,82.94
10-05-2024,East Asia,Compute,248,343,68.63,99.49,0,102.75,3.59,81.99
10-05-2024,East Asia,Storage,904,1073,294.62,98.51,0,102.75,3.59,81.99
10-05-2024,East Asia,Network,563,639,151.55,98.83,0,102.75,3.59,
10-05-2024,South India,Compute,855,1013,160.82,99.41,0,102.75,3.59,81.99
10-05-2024,South India,Storage,564,677,182.83,99.43,0,102.75,3.59,81.99
10-05-2024,South India,Network,747,996,215.08,99.07,0,102.75,3.59,81.99
10-05-2024,Japan East,Compute,674,793,,99.59,0,102.75,3.59,81.99
10-05-2024,Japan East,Storage,751,835,151.05,,0,102.75,3.59,81.99
10-05-2024,Japan East,Network,814,1047,155.07,99.24,0,102.75,3.59,81.99
10-05-2024,Southeast Asia,Compute,867,1007,220.75,98.67,0,102.75,3.59,81.99
10-05-2024,Southeast Asia,Storage,613,691,152.42,98.98,0,102.75,3.59,81.99
10-05-2024,Southeast Asia,Network,361,495,110.28,98.52,0,102.75,3.59,81.99
10-05-2024,Korea Central,Compute,345,440,105.4,98.84,0,102.75,3.59,81.99
10-05-2024,Korea Central,Storage,784,905,217.8,98.89,0,102.75,3.59,81.99
10-05-2024,Korea Central,Network,271,341,81.38,99.9,0,102.75,3.59,81.99
10-05-2024,Central India,Compute,488,643,124.95,99.35,0,102.75,3.59,81.99
10-05-2024,Central India,Storage,387,517,94.13,99.01,0,102.75,3.59,81.99
10-05-2024,Central India,Network,461,601,134.72,98.9,0,102.75,3.59,81.99
11-05-2024,East Asia,Compute,275,350,88.05,,1,101.35,2.77,67.77
11-05-2024,East Asia,Storage,726,819,129.72,99.78,1,101.35,2.77,67.77
11-05-2024,East Asia,Network,290,399,57.25,98.83,1,,2.77,67.77
11-05-2024,South India,Compute,703,912,202.12,99.45,1,101.35,2.77,67.77
11-05-2024,South India,Storage,360,475,124.83,98.9,1,101.35,2.77,67.77
11-05-2024,South India,Network,746,968,257.87,98.52,1,101.35,2.77,67.77
11-05-2024,Japan East,Compute,949,1050,283.22,99.5,1,101.35,2.77,67.77
11-05-2024,Japan East,Storage,512,699,111.67,98.62,1,101.35,2.77,67.77
11-05-2024,Japan East,Network,878,1071,182.77,98.91,1,101.35,2.77,67.77
11-05-2024,Southeast Asia,Compute,609,809,115.22,,1,101.35,2.77,67.77
11-05-2024,Southeast Asia,Storage,483,640,91.18,99.07,1,101.35,2.77,67.77
11-05-2024,Southeast Asia,Network,251,350,60.23,99.54,1,101.35,2.77,67.77
11-05-2024,Korea Central,Compute,479,610,89.85,98.92,1,101.35,2.77,67.77
11-05-2024,Korea Central,Storage,282,330,49.08,99.32,1,,2.77,67.77
11-05-2024,Korea Central,Network,,1192,287.6,99.87,1,101.35,2.77,67.77
11-05-2024,Central India,Compute,933,1241,186.56,99.66,1,101.35,2.77,67.77
11-05-2024,Central India,Storage,513,572,155.45,98.66,1,101.35,2.77,67.77
11-05-2024,Central India,Network,649,737,101.57,99.27,1,101.35,2.77,67.77
12-05-2024,East Asia,Compute,895,1166,193,99.47,1,100.94,2.31,84.9
12-05-2024,East Asia,Storage,931,1073,325,98.63,1,100.94,2.31,84.9
12-05-2024,East Asia,Network,320,366,83.87,99.99,1,100.94,2.31,84.9
12-05-2024,South India,Compute,556,711,167.2,99.2,1,100.94,2.31,84.9
12-05-2024,South India,Storage,639,809,101.58,98.62,1,100.94,2.31,84.9
12-05-2024,South India,Network,763,858,194.32,99.78,1,100.94,2.31,84.9
12-05-2024,Japan East,Compute,791,884,270.56,98.6,1,100.94,2.31,84.9
12-05-2024,Japan East,Storage,409,491,73.71,98.76,1,100.94,2.31,84.9
12-05-2024,Japan East,Network,265,339,80.34,99.9,1,100.94,2.31,84.9
12-05-2024,Southeast Asia,Compute,737,958,125.32,99.31,1,100.94,2.31,84.9
12-05-2024,Southeast Asia,Storage,635,786,220.12,,1,100.94,2.31,84.9
12-05-2024,Southeast Asia,Network,499,681,,99.89,1,100.94,2.31,
12-05-2024,Korea Central,Compute,769,939,160.26,98.51,1,100.94,2.31,84.9
12-05-2024,Korea Central,Storage,448,510,94.28,99.7,1,100.94,2.31,84.9
12-05-2024,Korea Central,Network,643,708,118.4,,1,100.94,2.31,84.9
12-05-2024,Central India,Compute,712,975,188.57,98.5,1,100.94,2.31,84.9
12-05-2024,Central India,Storage,649,880,224.76,99.56,1,100.94,2.31,84.9
12-05-2024,Central India,Network,444,543,133.83,98.62,1,100.94,2.31,84.9
13-05-2024,East Asia,Compute,336,382,72.11,99.19,0,104.31,1.94,
13-05-2024,East Asia,Storage,251,312,42.69,98.74,0,104.31,1.94,73.25
13-05-2024,East Asia,Network,875,1101,286.77,99.35,0,104.31,1.94,73.25
13-05-2024,South India,Compute,457,557,105.85,99.79,0,104.31,1.94,73.25
13-05-2024,South India,Storage,630,697,161.93,98.66,0,104.31,1.94,73.25
13-05-2024,South India,Network,527,613,86.24,99.62,0,104.31,1.94,73.25
13-05-2024,Japan East,Compute,620,853,180.03,98.52,0,104.31,1.94,73.25
13-05-2024,Japan East,Storage,695,882,139.66,99.1,0,104.31,1.94,73.25
13-05-2024,Japan East,Network,392,,66.7,99.96,0,104.31,1.94,73.25
13-05-2024,Southeast Asia,Compute,678,822,187.39,98.95,0,104.31,1.94,73.25
13-05-2024,Southeast Asia,Storage,619,710,181.58,99.56,0,104.31,1.94,73.25
13-05-2024,Southeast Asia,Network,727,948,213.26,98.84,0,104.31,1.94,73.25
13-05-2024,Korea Central,Compute,558,,97.58,,0,104.31,1.94,
13-05-2024,Korea Central,Storage,325,437,91.18,98.61,0,104.31,1.94,73.25
13-05-2024,Korea Central,Network,626,755,,99.81,0,104.31,1.94,73.25
13-05-2024,Central India,Compute,361,417,124.5,99.21,0,104.31,1.94,73.25
13-05-2024,Central India,Storage,529,691,180.19,98.82,0,,1.94,73.25
13-05-2024,Central India,Network,761,,137.21,99.95,0,104.31,1.94,73.25
14-05-2024,East Asia,Compute,403,554,137,98.98,1,102.86,3.5,69.82
14-05-2024,East Asia,Storage,834,952,279.02,99.03,1,102.86,3.5,69.82
14-05-2024,East Asia,Network,432,510,116.87,98.78,1,102.86,3.5,69.82
14-05-2024,South India,Compute,567,721,110.41,99.9,1,102.86,3.5,69.82
14-05-2024,South India,Storage,648,749,224.58,99.96,1,102.86,3.5,69.82
14-05-2024,South India,Network,451,592,149.69,99.93,1,102.86,3.5,69.82
14-05-2024,Japan East,Compute,734,1000,130.66,98.8,1,102.86,3.5,69.82
14-05-2024,Japan East,Storage,475,641,154.29,99.54,1,102.86,3.5,69.82
14-05-2024,Japan East,Network,474,586,112.88,99.97,1,102.86,3.5,69.82
14-05-2024,Southeast Asia,Compute,464,612,107.12,99.99,1,102.86,3.5,69.82
14-05-2024,Southeast Asia,Storage,264,332,63.27,98.66,1,102.86,3.5,69.82
14-05-2024,Southeast Asia,Network,670,761,131.08,98.56,1,102.86,3.5,69.82
14-05-2024,Korea Central,Compute,461,507,79.11,99.72,1,102.86,3.5,69.82
14-05-2024,Korea Central,Storage,948,1252,293.11,98.97,1,102.86,3.5,69.82
14-05-2024,Korea Central,Network,928,1281,250.85,99.88,1,102.86,3.5,69.82
14-05-2024,Central India,Compute,758,903,241.62,98.72,1,102.86,3.5,69.82
14-05-2024,Central India,Storage,683,949,174.59,98.72,1,102.86,3.5,69.82
14-05-2024,Central India,Network,814,1103,158.99,99.13,1,102.86,3.5,69.82
15-05-2024,East Asia,Compute,608,688,175.6,,1,103.87,2.04,64.15
15-05-2024,East Asia,Storage,303,362,76.12,99.82,1,103.87,2.04,64.15
15-05-2024,East Asia,Network,883,1231,195.14,99.62,1,103.87,2.04,64.15
15-05-2024,South India,Compute,366,459,81.32,99.28,1,103.87,2.04,64.15
15-05-2024,South India,Storage,935,1034,200.94,99.59,1,103.87,2.04,64.15
15-05-2024,South India,Network,699,860,196,99.06,1,103.87,2.04,64.15
15-05-2024,Japan East,Compute,,751,150.85,99.73,1,103.87,2.04,64.15
15-05-2024,Japan East,Storage,869,1101,301.84,98.57,1,103.87,2.04,64.15
15-05-2024,Japan East,Network,470,635,136.62,98.86,1,103.87,2.04,64.15
15-05-2024,Southeast Asia,Compute,619,819,130.18,99.16,1,103.87,2.04,64.15
15-05-2024,Southeast Asia,Storage,776,1043,197.5,99.72,1,103.87,2.04,64.15
15-05-2024,Southeast Asia,Network,852,957,255.73,99.09,1,103.87,2.04,64.15
15-05-2024,Korea Central,Compute,586,780,105.24,99.31,1,103.87,2.04,64.15
15-05-2024,Korea Central,Storage,614,689,186.54,98.78,1,,2.04,64.15
15-05-2024,Korea Central,Network,861,1078,251,98.69,1,103.87,2.04,64.15
15-05-2024,Central India,Compute,425,587,93.5,98.75,1,,2.04,64.15
15-05-2024,Central India,Storage,347,391,53.46,99.24,1,103.87,2.04,64.15
15-05-2024,Central India,Network,780,1049,224.42,98.73,1,103.87,2.04,64.15
16-05-2024,East Asia,Compute,478,533,117.85,98.95,1,102.18,3.98,81.97
16-05-2024,East Asia,Storage,621,800,175.47,98.67,1,102.18,3.98,81.97
16-05-2024,East Asia,Network,371,442,100.57,98.54,1,102.18,3.98,81.97
16-05-2024,South India,Compute,783,1022,262.12,99.12,1,102.18,3.98,81.97
16-05-2024,South India,Storage,620,757,214.35,98.95,1,102.18,3.98,81.97
16-05-2024,South India,Network,274,319,89.8,98.84,1,102.18,3.98,81.97
16-05-2024,Japan East,Compute,240,314,40.53,99.34,1,102.18,3.98,81.97
16-05-2024,Japan East,Storage,862,1165,252.03,99.9,1,102.18,3.98,81.97
16-05-2024,Japan East,Network,468,597,72.13,99.32,1,102.18,3.98,81.97
16-05-2024,Southeast Asia,Compute,405,494,108.95,99.22,1,102.18,3.98,81.97
16-05-2024,Southeast Asia,Storage,384,442,121.19,99.05,1,102.18,3.98,81.97
16-05-2024,Southeast Asia,Network,923,1279,223.27,99.64,1,102.18,3.98,81.97
16-05-2024,Korea Central,Compute,700,892,158.13,99.17,1,102.18,3.98,81.97
16-05-2024,Korea Central,Storage,754,910,164.1,99.49,1,102.18,3.98,81.97
16-05-2024,Korea Central,Network,620,763,200.34,98.89,1,102.18,3.98,81.97
16-05-2024,Central India,Compute,648,899,101.28,99.36,1,102.18,3.98,81.97
16-05-2024,Central India,Storage,646,719,139.54,99.11,1,102.18,3.98,81.97
16-05-2024,Central India,Network,,493,113.88,99.47,1,102.18,3.98,81.97
17-05-2024,East Asia,Compute,819,1015,274.47,98.94,0,102.01,4.74,81.53
17-05-2024,East Asia,Storage,787,1017,150.49,99.97,0,102.01,4.74,81.53
17-05-2024,East Asia,Network,388,465,103.68,,0,102.01,4.74,81.53
17-05-2024,South India,Compute,855,1154,212.95,99.16,0,,4.74,81.53
17-05-2024,South India,Storage,490,639,166.5,99.45,0,102.01,4.74,81.53
17-05-2024,South India,Network,581,764,147.39,99.34,0,102.01,4.74,81.53
17-05-2024,Japan East,Compute,805,929,199.19,,0,102.01,4.74,81.53
17-05-2024,Japan East,Storage,823,,161.56,99.52,0,102.01,4.74,
17-05-2024,Japan East,Network,863,1054,149.56,99.82,0,102.01,4.74,81.53
17-05-2024,Southeast Asia,Compute,403,528,93.78,99.62,0,102.01,4.74,81.53
17-05-2024,Southeast Asia,Storage,,987,241.44,99.07,0,102.01,4.74,81.53
17-05-2024,Southeast Asia,Network,687,877,209.17,99.23,0,102.01,4.74,81.53
17-05-2024,Korea Central,Compute,881,1200,138.86,98.8,0,102.01,4.74,81.53
17-05-2024,Korea Central,Storage,332,390,54.19,99.31,0,102.01,4.74,81.53
17-05-2024,Korea Central,Network,531,632,98.52,99.3,0,102.01,4.74,81.53
17-05-2024,Central India,Compute,928,1178,221.95,99.03,0,102.01,4.74,81.53
17-05-2024,Central India,Storage,938,1161,289.47,99.76,0,102.01,4.74,81.53
17-05-2024,Central India,Network,817,949,150.81,98.6,0,102.01,4.74,81.53
18-05-2024,East Asia,Compute,529,724,153.46,98.93,1,101.4,3.99,84.56
18-05-2024,East Asia,Storage,922,1171,281.5,98.69,1,101.4,3.99,84.56
18-05-2024,East Asia,Network,299,418,70.54,99.88,1,101.4,3.99,84.56
18-05-2024,South India,Compute,364,481,90.74,98.71,1,101.4,3.99,84.56
18-05-2024,South India,Storage,540,627,96.37,99.97,1,101.4,3.99,84.56
18-05-2024,South India,Network,766,893,234.93,98.54,1,101.4,3.99,84.56
18-05-2024,Japan East,Compute,614,859,113.68,98.68,1,101.4,,84.56
18-05-2024,Japan East,Storage,512,577,161.1,99.98,1,101.4,3.99,84.56
18-05-2024,Japan East,Network,779,1059,207.13,99.68,1,101.4,,84.56
18-05-2024,Southeast Asia,Compute,857,953,173.7,99.79,1,101.4,3.99,84.56
18-05-2024,Southeast Asia,Storage,789,986,240.46,99.32,1,101.4,3.99,84.56
18-05-2024,Southeast Asia,Network,653,889,123.45,98.87,1,101.4,3.99,84.56
18-05-2024,Korea Central,Compute,750,1022,241.71,99.76,1,101.4,3.99,84.56
18-05-2024,Korea Central,Storage,928,1086,185.75,99.63,1,101.4,3.99,84.56
18-05-2024,Korea Central,Network,325,384,71.11,99.43,1,101.4,3.99,84.56
18-05-2024,Central India,Compute,698,933,205.49,99.2,1,101.4,3.99,84.56
18-05-2024,Central India,Storage,511,597,170.87,98.51,1,101.4,3.99,84.56
18-05-2024,Central India,Network,686,903,158.66,99.4,1,101.4,3.99,84.56
19-05-2024,East Asia,Compute,732,975,194.99,99.27,1,99.99,3.39,74.81
19-05-2024,East Asia,Storage,622,810,99.17,99.65,1,99.99,3.39,74.81
19-05-2024,East Asia,Network,772,,142.82,98.79,1,99.99,3.39,74.81
19-05-2024,South India,Compute,413,464,129.79,99.47,1,99.99,3.39,74.81
19-05-2024,South India,Storage,527,733,113.99,99.8,1,99.99,3.39,74.81
19-05-2024,South India,Network,251,324,43.8,99.5,1,99.99,3.39,74.81
19-05-2024,Japan East,Compute,450,606,68.48,99.63,1,99.99,3.39,74.81
19-05-2024,Japan East,Storage,850,1180,221.03,99.56,1,99.99,3.39,74.81
19-05-2024,Japan East,Network,665,880,124.86,99.52,1,99.99,3.39,74.81
19-05-2024,Southeast Asia,Compute,842,973,166.83,98.9,1,99.99,3.39,74.81
19-05-2024,Southeast Asia,Storage,843,986,153.49,99.77,1,99.99,3.39,74.81
19-05-2024,Southeast Asia,Network,934,1260,271.9,99.34,1,99.99,3.39,74.81
19-05-2024,Korea Central,Compute,464,527,102.37,99.58,1,99.99,3.39,74.81
19-05-2024,Korea Central,Storage,441,600,131.4,99.46,1,99.99,3.39,74.81
19-05-2024,Korea Central,Network,510,564,100.07,98.99,1,99.99,3.39,74.81
19-05-2024,Central India,Compute,317,367,76.68,98.76,1,99.99,3.39,74.81
19-05-2024,Central India,Storage,,604,83.5,98.68,1,99.99,3.39,74.81
19-05-2024,Central India,Network,311,402,72.44,99.98,1,99.99,3.39,74.81
20-05-2024,East Asia,Compute,294,,77.47,99.84,1,,2.05,68.01
20-05-2024,East Asia,Storage,261,321,41.98,99.21,1,100.66,2.05,68.01
20-05-2024,East Asia,Network,513,704,142.13,99.42,1,100.66,2.05,68.01
20-05-2024,South India,Compute,540,625,108.82,99.66,1,100.66,2.05,68.01
20-05-2024,South India,Storage,828,1078,273.28,98.51,1,100.66,2.05,68.01
20-05-2024,South India,Network,864,1110,295.98,99.98,1,100.66,2.05,68.01
20-05-2024,Japan East,Compute,876,1032,174.93,98.92,1,100.66,2.05,68.01
20-05-2024,Japan East,Storage,870,1208,151.23,99.76,1,100.66,2.05,68.01
20-05-2024,Japan East,Network,255,289,,98.99,1,100.66,2.05,68.01
20-05-2024,Southeast Asia,Compute,511,652,83.77,98.59,1,100.66,2.05,68.01
20-05-2024,Southeast Asia,Storage,346,424,79.39,99.67,1,100.66,2.05,68.01
20-05-2024,Southeast Asia,Network,491,623,98.97,98.92,1,100.66,2.05,68.01
20-05-2024,Korea Central,Compute,582,673,183.65,99.29,1,100.66,2.05,68.01
20-05-2024,Korea Central,Storage,655,859,98.83,98.85,1,100.66,2.05,68.01
20-05-2024,Korea Central,Network,844,1084,277.13,98.76,1,100.66,2.05,68.01
20-05-2024,Central India,Compute,,1057,154.63,98.6,1,100.66,2.05,68.01
20-05-2024,Central India,Storage,841,1133,280.24,99.66,1,100.66,2.05,68.01
20-05-2024,Central India,Network,453,560,142.85,,1,100.66,2.05,68.01
21-05-2024,East Asia,Compute,281,366,93.67,98.7,1,102.83,2.38,67.13
21-05-2024,East Asia,Storage,835,1085,222.4,99.57,1,102.83,2.38,67.13
21-05-2024,East Asia,Network,594,827,184.71,98.53,1,102.83,2.38,67.13
21-05-2024,South India,Compute,356,469,90.52,99.27,1,102.83,2.38,67.13
21-05-2024,South India,Storage,786,963,259.56,99.4,1,102.83,,67.13
21-05-2024,South India,Network,910,1010,313.84,98.74,1,102.83,2.38,67.13
21-05-2024,Japan East,Compute,475,660,106.66,99.99,1,102.83,2.38,67.13
21-05-2024,Japan East,Storage,332,419,85.76,99.64,1,,2.38,67.13
21-05-2024,Japan East,Network,671,765,179.88,99.03,1,102.83,2.38,67.13
21-05-2024,Southeast Asia,Compute,778,1048,240.42,98.97,1,102.83,2.38,67.13
21-05-2024,Southeast Asia,Storage,709,898,158.07,98.64,1,102.83,2.38,67.13
21-05-2024,Southeast Asia,Network,764,1029,213.97,98.99,1,,2.38,67.13
21-05-2024,Korea Central,Compute,718,993,183.81,98.77,1,102.83,2.38,67.13
21-05-2024,Korea Central,Storage,744,949,246.07,99.34,1,102.83,2.38,67.13
21-05-2024,Korea Central,Network,453,526,71.06,99.93,1,,2.38,67.13
21-05-2024,Central India,Compute,665,917,132.54,99.43,1,,2.38,67.13
21-05-2024,Central India,Storage,332,394,57.71,98.79,1,102.83,,
21-05-2024,Central India,Network,883,1014,265.23,98.67,1,102.83,2.38,67.13
22-05-2024,East Asia,Compute,271,316,60.19,99.08,1,100.33,3.96,66.76
22-05-2024,East Asia,Storage,854,1047,180.98,99.54,1,100.33,3.96,66.76
22-05-2024,East Asia,Network,678,854,220,99.25,1,100.33,3.96,66.76
22-05-2024,South India,Compute,372,501,116.08,99.24,1,100.33,3.96,66.76
22-05-2024,South India,Storage,652,755,211.42,99.58,1,100.33,3.96,66.76
22-05-2024,South India,Network,705,798,194.08,98.93,1,100.33,3.96,66.76
22-05-2024,Japan East,Compute,833,991,251.54,98.8,1,100.33,3.96,66.76
22-05-2024,Japan East,Storage,832,,194.59,99.82,1,,3.96,66.76
22-05-2024,Japan East,Network,707,920,240.94,99.35,1,100.33,3.96,66.76
22-05-2024,Southeast Asia,Compute,288,361,61.73,99.51,1,100.33,3.96,66.76
22-05-2024,Southeast Asia,Storage,254,349,44.05,98.56,1,100.33,3.96,66.76
22-05-2024,Southeast Asia,Network,434,480,92.19,99.56,1,100.33,,66.76
22-05-2024,Korea Central,Compute,553,734,118.36,99.91,1,100.33,3.96,66.76
22-05-2024,Korea Central,Storage,550,687,184.62,99.97,1,100.33,3.96,66.76
22-05-2024,Korea Central,Network,370,499,99.79,,1,100.33,3.96,66.76
22-05-2024,Central India,Compute,852,1010,235.2,99.64,1,100.33,3.96,66.76
22-05-2024,Central India,Storage,470,544,163.69,99.51,1,100.33,3.96,66.76
22-05-2024,Central India,Network,616,721,156.57,99.15,1,100.33,3.96,66.76
23-05-2024,East Asia,Compute,492,645,113.2,99.29,0,101.24,3.35,60.03
23-05-2024,East Asia,Storage,334,370,55.02,99.02,0,101.24,3.35,60.03
23-05-2024,East Asia,Network,514,687,113.68,99.67,0,101.24,3.35,60.03
23-05-2024,South India,Compute,326,359,65.82,99.01,0,101.24,3.35,60.03
23-05-2024,South India,Storage,509,605,132.75,99.56,0,101.24,3.35,60.03
23-05-2024,South India,Network,286,326,78.8,99.9,0,101.24,3.35,60.03
23-05-2024,Japan East,Compute,897,1177,225.58,99.9,0,101.24,3.35,60.03
23-05-2024,Japan East,Storage,708,822,200.3,99.34,0,101.24,3.35,60.03
23-05-2024,Japan East,Network,589,743,115.87,99.7,0,101.24,3.35,60.03
23-05-2024,Southeast Asia,Compute,253,327,48.69,98.76,0,101.24,3.35,60.03
23-05-2024,Southeast Asia,Storage,698,897,215.65,99.84,0,101.24,3.35,60.03
23-05-2024,Southeast Asia,Network,548,608,165.7,99.76,0,101.24,3.35,60.03
23-05-2024,Korea Central,Compute,,698,208.45,99.23,0,101.24,3.35,60.03
23-05-2024,Korea Central,Storage,256,350,74.97,99.08,0,101.24,3.35,60.03
23-05-2024,Korea Central,Network,860,1021,231.62,99.76,0,101.24,3.35,60.03
23-05-2024,Central India,Compute,705,785,205.68,99.24,0,101.24,3.35,60.03
23-05-2024,Central India,Storage,908,1167,174.86,99.19,0,101.24,3.35,60.03
23-05-2024,Central India,Network,572,652,120.61,99.12,0,101.24,3.35,60.03
24-05-2024,East Asia,Compute,515,618,166.38,99.86,0,101.51,4,70.89
24-05-2024,East Asia,Storage,708,923,150.94,99.01,0,101.51,4,70.89
24-05-2024,East Asia,Network,475,583,71.82,99.55,0,101.51,4,70.89
24-05-2024,South India,Compute,353,464,62.25,98.69,0,101.51,4,70.89
24-05-2024,South India,Storage,304,396,98.5,99.42,0,101.51,4,70.89
24-05-2024,South India,Network,691,784,151.6,99.65,0,101.51,4,70.89
24-05-2024,Japan East,Compute,603,824,117.87,99.4,0,101.51,4,70.89
24-05-2024,Japan East,Storage,473,621,137.15,98.52,0,,4,70.89
24-05-2024,Japan East,Network,449,623,136.16,99.1,0,101.51,4,70.89
24-05-2024,Southeast Asia,Compute,348,437,85.42,99.35,0,101.51,4,70.89
24-05-2024,Southeast Asia,Storage,514,648,77.41,98.97,0,,4,70.89
24-05-2024,Southeast Asia,Network,779,1006,122.18,99.74,0,101.51,4,70.89
24-05-2024,Korea Central,Compute,872,1152,299.32,99.1,0,101.51,4,70.89
24-05-2024,Korea Central,Storage,542,752,107.61,98.97,0,101.51,4,70.89
24-05-2024,Korea Central,Network,299,345,51.39,99.77,0,101.51,4,70.89
24-05-2024,Central India,Compute,756,910,246.89,99.9,0,101.51,4,70.89
24-05-2024,Central India,Storage,553,661,192.79,98.95,0,101.51,4,70.89
24-05-2024,Central India,Network,670,873,215.9,98.81,0,101.51,4,70.89
25-05-2024,East Asia,Compute,459,538,82.88,99.59,1,102.97,3.81,63.39
25-05-2024,East Asia,Storage,523,705,125.66,99.13,1,102.97,3.81,63.39
25-05-2024,East Asia,Network,685,905,197.29,99.51,1,102.97,3.81,63.39
25-05-2024,South India,Compute,477,535,152.17,99.23,1,102.97,3.81,63.39
25-05-2024,South India,Storage,905,1150,189.08,99.9,1,102.97,3.81,63.39
25-05-2024,South India,Network,268,347,57.63,99.58,1,102.97,3.81,63.39
25-05-2024,Japan East,Compute,361,419,88.71,99.01,1,102.97,3.81,63.39
25-05-2024,Japan East,Storage,503,619,128.67,99.55,1,102.97,3.81,63.39
25-05-2024,Japan East,Network,693,775,137.94,98.66,1,102.97,3.81,
25-05-2024,Southeast Asia,Compute,737,995,176.78,99.18,1,102.97,3.81,63.39
25-05-2024,Southeast Asia,Storage,337,458,94.22,99.89,1,102.97,3.81,63.39
25-05-2024,Southeast Asia,Network,666,873,143.62,99.92,1,102.97,3.81,63.39
25-05-2024,Korea Central,Compute,676,895,157.94,99.45,1,102.97,3.81,63.39
25-05-2024,Korea Central,Storage,609,793,204.69,98.99,1,102.97,3.81,63.39
25-05-2024,Korea Central,Network,411,570,77.99,99.29,1,102.97,3.81,63.39
25-05-2024,Central India,Compute,553,728,129.09,99.59,1,102.97,3.81,63.39
25-05-2024,Central India,Storage,655,899,191.09,99.91,1,,3.81,63.39
25-05-2024,Central India,Network,385,499,60.36,99.76,1,102.97,3.81,63.39
26-05-2024,East Asia,Compute,727,906,230.04,98.99,0,99.35,2.65,73.61
26-05-2024,East Asia,Storage,352,395,86.35,99.68,0,99.35,2.65,73.61
26-05-2024,East Asia,Network,557,692,142.64,99.09,0,99.35,2.65,73.61
26-05-2024,South India,Compute,790,878,137.02,98.81,0,99.35,2.65,73.61
26-05-2024,South India,Storage,270,346,78.61,99.45,0,99.35,2.65,73.61
26-05-2024,South India,Network,661,775,201.91,99.41,0,99.35,2.65,73.61
26-05-2024,Japan East,Compute,738,986,181.47,98.92,0,99.35,2.65,73.61
26-05-2024,Japan East,Storage,574,660,112.85,99.92,0,99.35,2.65,73.61
26-05-2024,Japan East,Network,402,460,122.69,99.16,0,99.35,2.65,73.61
26-05-2024,Southeast Asia,Compute,797,1002,164.94,98.79,0,99.35,2.65,73.61
26-05-2024,Southeast Asia,Storage,572,788,187.24,99.59,0,,,73.61
26-05-2024,Southeast Asia,Network,344,425,80.77,,0,99.35,2.65,73.61
26-05-2024,Korea Central,Compute,542,627,102.25,98.79,0,99.35,2.65,73.61
26-05-2024,Korea Central,Storage,899,1086,183.25,99.09,0,99.35,2.65,73.61
26-05-2024,Korea Central,Network,812,962,198.03,98.8,0,99.35,2.65,73.61
26-05-2024,Central India,Compute,750,992,211.88,98.97,0,99.35,2.65,73.61
26-05-2024,Central India,Storage,,514,140.87,98.62,0,99.35,2.65,73.61
26-05-2024,Central India,Network,654,860,204.61,99.13,0,99.35,2.65,73.61
27-05-2024,East Asia,Compute,874,1219,296.35,99.38,1,99.03,2.85,68.67
27-05-2024,East Asia,Storage,393,518,,99.77,1,99.03,2.85,68.67
27-05-2024,East Asia,Network,692,857,140.21,99.32,1,99.03,2.85,68.67
27-05-2024,South India,Compute,783,1007,241.57,98.62,1,99.03,2.85,68.67
27-05-2024,South India,Storage,739,987,146.32,99.65,1,99.03,2.85,68.67
27-05-2024,South India,Network,369,453,73.71,98.61,1,99.03,2.85,68.67
27-05-2024,Japan East,Compute,473,597,134.75,99.22,1,99.03,2.85,68.67
27-05-2024,Japan East,Storage,704,821,119.1,98.82,1,99.03,2.85,68.67
27-05-2024,Japan East,Network,397,461,125.03,99.87,1,99.03,2.85,68.67
27-05-2024,Southeast Asia,Compute,824,943,144.11,99.75,1,99.03,2.85,68.67
27-05-2024,Southeast Asia,Storage,647,802,157.38,99.71,1,99.03,2.85,68.67
27-05-2024,Southeast Asia,Network,244,331,,98.78,1,99.03,2.85,68.67
27-05-2024,Korea Central,Compute,585,701,,99.01,1,99.03,2.85,68.67
27-05-2024,Korea Central,Storage,719,843,250.53,99.63,1,99.03,2.85,68.67
27-05-2024,Korea Central,Network,770,1040,190.98,99.16,1,99.03,2.85,68.67
27-05-2024,Central India,Compute,529,602,84.57,99.48,1,99.03,2.85,68.67
27-05-2024,Central India,Storage,553,646,83.69,99.29,1,99.03,2.85,68.67
27-05-2024,Central India,Network,904,1178,155.31,99.05,1,99.03,2.85,68.67
28-05-2024,East Asia,Compute,835,955,142.67,99.75,1,101.21,2.57,87.66
